,subscription_id,cancelled_at,created_at,customer_id,order_interval_frequency,order_interval_unit,price,product_title,status,address_id,next_charge_scheduled_at,is_test,Simplified Product Title,MRR,# of orders associated to subscriptions
697,326022459,,2023-01-26 06:33:38+00:00,104543418,30,day,95.0,Monthly Membership,active,114542821,2023-04-25,False,Tier III Monthly,95.0,1
698,325885046,,2023-01-25 23:36:35+00:00,104524587,3,month,165.0,Quarterly Membership,active,114521242,2023-04-25,False,Tier II Quarterly,55.0,1
699,325869302,2023-04-03 12:36:38+00:00,2023-01-25 22:48:29+00:00,104521914,30,day,95.0,Monthly Membership,cancelled,114518141,,False,Tier III Monthly,95.0,3
700,325867214,,2023-01-25 22:45:02+00:00,104521731,30,day,95.0,Monthly Membership,active,114518203,2023-05-06,False,Tier III Monthly,95.0,2
701,325852431,,2023-01-25 22:00:50+00:00,104518777,30,day,95.0,Monthly Membership,active,114514599,,False,Tier III Monthly,95.0,1
703,325667754,,2023-01-25 15:39:23+00:00,104470783,3,month,165.0,Female Membership: Quarterly,active,114457239,2023-06-22,False,Tier II Quarterly,55.0,2
704,325654387,,2023-01-25 15:03:06+00:00,104468465,30,day,95.0,Monthly Membership,active,114454445,2023-04-25,False,Tier III Monthly,95.0,2
705,325615716,,2023-01-25 13:08:42+00:00,104462400,3,month,165.0,Quarterly Membership,active,114447227,2023-05-25,False,Tier II Quarterly,55.0,1
706,325435738,,2023-01-25 01:05:35+00:00,104438178,3,month,165.0,Quarterly Membership,active,114419131,2023-04-24,False,Tier II Quarterly,55.0,1
707,325433541,,2023-01-25 01:00:42+00:00,104437875,3,month,165.0,Quarterly Membership,active,114418787,2023-04-24,False,Tier II Quarterly,55.0,1
708,325396916,,2023-01-24 23:21:11+00:00,104432647,30,day,95.0,Monthly Membership,active,114412646,,False,Tier III Monthly,95.0,1
709,325374006,,2023-01-24 22:15:51+00:00,104429081,3,month,165.0,Quarterly Membership,active,114408452,2023-04-24,False,Tier II Quarterly,55.0,1
710,325318681,,2023-01-24 19:50:50+00:00,104419704,30,day,95.0,Monthly Membership,active,114397623,2023-05-30,False,Tier III Monthly,95.0,2
711,325264070,,2023-01-24 17:35:09+00:00,104410320,12,month,195.0,Yearly Subscription,active,114386560,2024-01-24,False,Tier I Yearly,16.25,1
712,325233100,2023-02-17 18:10:52+00:00,2023-01-24 16:17:33+00:00,104405149,30,day,95.0,Monthly Membership,cancelled,114380412,,False,Tier III Monthly,95.0,1
713,325228128,,2023-01-24 16:05:14+00:00,104404349,3,month,165.0,Quarterly Membership,active,114379449,2023-04-24,False,Tier II Quarterly,55.0,1
714,325144539,,2023-01-24 12:03:50+00:00,104392352,30,day,95.0,Monthly Membership,active,114365122,2023-04-24,False,Tier III Monthly,95.0,3
715,325031562,,2023-01-24 03:56:07+00:00,104379885,3,month,165.0,Quarterly Membership,active,114350814,2023-04-23,False,Tier II Quarterly,55.0,1
716,325008306,,2023-01-24 02:46:39+00:00,104376174,3,month,165.0,Quarterly Membership,active,114346554,2023-04-23,False,Tier II Quarterly,55.0,1
717,324977015,,2023-01-24 01:22:21+00:00,104371180,30,day,129.0,Monthly Membership,active,114340849,2023-04-23,False,Tier III Monthly,129.0,3
718,324975144,,2023-01-24 01:16:09+00:00,104370782,12,month,195.0,Yearly Subscription,active,114340395,2024-01-23,False,Tier I Yearly,16.25,1
719,324956315,,2023-01-24 00:30:27+00:00,104368145,3,month,165.0,Quarterly Membership,active,114337307,2023-04-23,False,Tier II Quarterly,55.0,1
720,324953428,,2023-01-24 00:18:53+00:00,104367509,30,day,95.0,Monthly Membership,active,114336578,2023-04-24,False,Tier III Monthly,95.0,2
721,324928276,,2023-01-23 23:01:25+00:00,104363201,3,month,165.0,Quarterly Membership,active,114331692,2023-04-23,False,Tier II Quarterly,55.0,1
722,324911685,,2023-01-23 22:13:46+00:00,104360434,12,month,195.0,Yearly Subscription,active,114328445,2024-01-23,False,Tier I Yearly,16.25,1
723,324910138,2023-04-04 03:17:07+00:00,2023-01-23 22:08:29+00:00,104360078,30,day,95.0,Monthly Membership,cancelled,114328043,,False,Tier III Monthly,95.0,3
724,324903698,2023-03-25 21:38:12+00:00,2023-01-23 21:49:04+00:00,104358821,30,day,95.0,Monthly Membership,cancelled,114326600,,False,Tier III Monthly,95.0,3
725,324901449,,2023-01-23 21:44:41+00:00,104358544,12,month,195.0,Yearly Subscription,active,114326270,2024-01-23,False,Tier I Yearly,16.25,1
726,324894522,,2023-01-23 21:24:13+00:00,104356796,12,month,195.0,Yearly Subscription,active,114324403,2024-01-23,False,Tier I Yearly,16.25,1
727,324893391,,2023-01-23 21:20:01+00:00,104356796,12,month,195.0,Yearly Subscription,active,114324111,2024-01-23,False,Tier I Yearly,16.25,1
728,324885216,2023-03-06 21:58:13+00:00,2023-01-23 20:58:53+00:00,104355412,3,month,165.0,Quarterly Membership,cancelled,114322441,,False,Tier II Quarterly,55.0,1
729,324876113,,2023-01-23 20:41:22+00:00,104353471,3,month,165.0,Quarterly Membership,active,114317416,2023-04-23,False,Tier II Quarterly,55.0,1
730,324862700,,2023-01-23 20:23:23+00:00,104350787,3,month,165.0,Quarterly Membership,active,114308320,2023-04-23,False,Tier II Quarterly,55.0,1
731,324841861,,2023-01-23 19:41:22+00:00,104347238,3,month,225.0,Quarterly Membership,active,114300747,2023-04-23,False,Tier II Quarterly,75.0,1
732,324813152,,2023-01-23 18:34:40+00:00,104342744,30,day,95.0,Monthly Membership,active,114295287,2023-07-17,False,Tier III Monthly,95.0,2
733,324799401,,2023-01-23 18:02:41+00:00,104340534,30,day,130.0,Monthly Membership,active,114292662,2023-04-23,False,Tier III Monthly,130.0,3
734,324773523,,2023-01-23 17:03:50+00:00,104336389,12,month,195.0,Yearly Subscription,active,114287669,2024-01-23,False,Tier I Yearly,16.25,1
735,324767309,,2023-01-23 16:49:45+00:00,104335290,3,month,165.0,Quarterly Membership,active,114286368,2023-04-23,False,Tier II Quarterly,55.0,1
736,324609085,2023-01-23 06:34:19+00:00,2023-01-23 06:33:10+00:00,104310096,30,day,95.0,Monthly Membership,cancelled,114258147,,False,Tier III Monthly,95.0,1
737,324598538,2023-02-23 22:37:51+00:00,2023-01-23 05:52:33+00:00,104309153,30,day,95.0,Monthly Membership,cancelled,114257042,,False,Tier III Monthly,95.0,2
738,324598024,2023-02-22 15:07:42+00:00,2023-01-23 05:49:41+00:00,104309075,30,day,95.0,Monthly Membership,cancelled,114256948,,False,Tier III Monthly,95.0,2
739,324524714,,2023-01-23 02:00:31+00:00,104297883,12,month,195.0,Yearly Subscription,active,114244503,2024-01-22,False,Tier I Yearly,16.25,1
740,324452812,2023-02-02 13:39:36+00:00,2023-01-22 22:50:38+00:00,104285786,30,day,95.0,Monthly Membership,cancelled,114230728,,False,Tier III Monthly,95.0,1
741,324402033,,2023-01-22 20:46:32+00:00,104276795,3,month,165.0,Quarterly Membership,active,114220472,2023-04-22,False,Tier II Quarterly,55.0,1
742,324390481,,2023-01-22 20:20:26+00:00,104274802,30,day,95.0,Monthly Membership,active,114218163,2023-04-23,False,Tier III Monthly,95.0,2
743,324380239,,2023-01-22 19:55:52+00:00,104272911,30,day,95.0,Monthly Membership,active,114216029,2024-01-01,False,Tier III Monthly,95.0,2
744,324346115,,2023-01-22 18:36:23+00:00,104266440,30,day,130.0,Monthly Membership,active,114208677,2023-04-22,False,Tier III Monthly,130.0,3
745,324304004,,2023-01-22 16:55:56+00:00,104258585,12,month,195.0,Yearly Subscription,active,114199653,2024-01-22,False,Tier I Yearly,16.25,1
746,324281821,,2023-01-22 16:01:49+00:00,104254194,30,day,95.0,Monthly Membership,active,114194597,2023-04-22,False,Tier III Monthly,95.0,3
747,324108187,,2023-01-22 04:15:10+00:00,104229875,3,month,165.0,Quarterly Membership,active,114167382,2023-04-21,False,Tier II Quarterly,55.0,1
748,324095782,,2023-01-22 03:30:32+00:00,104228112,12,month,195.0,Yearly Subscription,active,114165352,2024-01-21,False,Tier I Yearly,16.25,1
749,324065261,,2023-01-22 01:52:02+00:00,104223089,12,month,195.0,Yearly Subscription,active,114159951,2024-01-21,False,Tier I Yearly,16.25,1
750,323987819,,2023-01-21 21:59:24+00:00,104210127,30,day,95.0,Monthly Membership,active,114145519,2023-04-21,False,Tier III Monthly,95.0,3
751,323927678,,2023-01-21 19:09:24+00:00,104198915,12,month,195.0,Yearly Subscription,active,114132776,2024-01-21,False,Tier I Yearly,16.25,1
752,323921455,,2023-01-21 18:52:20+00:00,104197794,30,day,95.0,Monthly Membership,active,114131494,2023-10-19,False,Tier III Monthly,95.0,2
753,323904889,,2023-01-21 18:07:23+00:00,102080639,3,month,165.0,Quarterly Membership,active,114127873,2023-06-30,False,Tier II Quarterly,55.0,1
754,323660667,,2023-01-21 02:32:20+00:00,104156633,12,month,195.0,Yearly Subscription,active,114085023,2024-01-20,False,Tier I Yearly,16.25,1
755,323595693,,2023-01-20 23:02:09+00:00,104146324,12,month,195.0,Yearly Subscription,active,114073254,2024-01-20,False,Tier I Yearly,16.25,1
756,323542523,,2023-01-20 19:56:34+00:00,104134772,3,month,165.0,Quarterly Membership,active,114058884,2023-04-20,False,Tier II Quarterly,55.0,1
757,323536265,,2023-01-20 19:35:01+00:00,104133295,12,month,195.0,Yearly Subscription,active,114057171,2024-01-20,False,Tier I Yearly,16.25,1
758,323428523,,2023-01-20 14:07:07+00:00,104108642,12,month,195.0,Yearly Subscription,active,114028349,2024-01-20,False,Tier I Yearly,16.25,1
759,323416679,,2023-01-20 13:16:05+00:00,104106167,3,month,165.0,Quarterly Membership,active,114025337,2023-04-20,False,Tier II Quarterly,55.0,1
760,323342576,2023-02-13 00:34:56+00:00,2023-01-20 07:26:25+00:00,104097223,30,day,95.0,Monthly Membership,cancelled,114014808,,False,Tier III Monthly,95.0,1
761,323309357,2023-03-20 11:32:57+00:00,2023-01-20 04:46:13+00:00,104092943,30,day,95.0,Monthly Membership,cancelled,114010046,,False,Tier III Monthly,95.0,3
762,323259377,,2023-01-20 02:14:52+00:00,104085656,30,day,95.0,Monthly Membership,active,114001673,2023-04-20,False,Tier III Monthly,95.0,2
763,323236769,,2023-01-20 01:16:44+00:00,104081832,30,day,95.0,Monthly Membership,active,113996234,2023-04-20,False,Tier III Monthly,95.0,2
764,323221497,2023-02-11 00:02:37+00:00,2023-01-20 00:57:44+00:00,104077637,30,day,95.0,Monthly Membership,cancelled,113987232,,False,Tier III Monthly,95.0,1
765,323203491,,2023-01-20 00:23:38+00:00,104073464,30,day,95.0,Monthly Membership,active,113979353,2023-06-21,False,Tier III Monthly,95.0,2
766,323178121,,2023-01-19 23:14:07+00:00,104069961,30,day,95.0,Monthly Membership,active,113975172,2023-04-19,False,Tier III Monthly,95.0,3
767,323171270,,2023-01-19 22:46:31+00:00,104068469,30,day,95.0,Monthly Membership,active,113973459,,False,Tier III Monthly,95.0,1
768,323149918,,2023-01-19 21:31:06+00:00,104064145,12,month,195.0,Yearly Subscription,active,113968082,2024-01-19,False,Tier I Yearly,16.25,1
769,323053945,2023-03-08 21:37:01+00:00,2023-01-19 17:09:12+00:00,104026194,30,day,95.0,Monthly Membership,cancelled,113912370,,False,Tier III Monthly,95.0,2
770,323008856,2023-03-21 19:54:21+00:00,2023-01-19 15:04:31+00:00,104017601,30,day,95.0,Monthly Membership,cancelled,113902187,,False,Tier III Monthly,95.0,3
771,322902825,2023-02-07 20:39:44+00:00,2023-01-19 04:37:40+00:00,103998606,12,month,195.0,Yearly Subscription,cancelled,113880026,,False,Tier I Yearly,16.25,1
772,322896789,,2023-01-19 04:08:26+00:00,103997474,30,day,95.0,Monthly Membership,active,113878748,2023-05-10,False,Tier III Monthly,95.0,2
773,322880875,,2023-01-19 03:07:02+00:00,103994522,30,day,95.0,Monthly Membership,active,113875376,2023-04-18,False,Tier III Monthly,95.0,3
774,322811516,2023-03-20 21:53:46+00:00,2023-01-18 23:02:36+00:00,103981012,30,day,95.0,Monthly Membership,cancelled,113859731,,False,Tier III Monthly,95.0,3
775,322799586,,2023-01-18 22:16:46+00:00,103978426,3,month,165.0,Quarterly Membership,active,113856637,2023-04-18,False,Tier II Quarterly,55.0,1
776,322781006,,2023-01-18 21:12:36+00:00,103974340,3,month,165.0,Quarterly Membership,active,113851798,2023-04-18,False,Tier II Quarterly,55.0,1
777,322752730,,2023-01-18 19:44:28+00:00,103967556,3,month,165.0,Quarterly Membership,active,113843948,2023-08-17,False,Tier II Quarterly,55.0,1
778,322684145,,2023-01-18 16:04:18+00:00,103950755,12,month,195.0,Yearly Subscription,active,113824230,2024-01-18,False,Tier I Yearly,16.25,1
779,322524155,,2023-01-18 02:07:56+00:00,103916970,3,month,165.0,Quarterly Membership,active,113786500,2023-04-17,False,Tier II Quarterly,55.0,1
780,322446205,2023-03-17 19:00:16+00:00,2023-01-17 21:47:01+00:00,103902344,30,day,95.0,Monthly Membership,cancelled,113769512,,False,Tier III Monthly,95.0,1
781,322358389,,2023-01-17 17:13:32+00:00,103882523,30,day,95.0,Monthly Membership,active,113746194,2023-04-17,False,Tier III Monthly,95.0,3
782,322326354,,2023-01-17 15:41:42+00:00,103875674,3,month,165.0,Quarterly Membership,active,113738255,2023-07-17,False,Tier II Quarterly,55.0,1
783,322294187,,2023-01-17 13:57:38+00:00,103870102,3,month,165.0,Quarterly Membership,active,113731624,2023-04-17,False,Tier II Quarterly,55.0,1
784,322093230,,2023-01-17 00:14:07+00:00,103840653,12,month,195.0,Yearly Subscription,active,113697811,2024-01-16,False,Tier I Yearly,16.25,1
785,321868228,,2023-01-16 14:05:05+00:00,103797686,3,month,165.0,Quarterly Membership,active,113647992,2023-04-16,False,Tier II Quarterly,55.0,1
786,321835794,2023-02-27 22:27:35+00:00,2023-01-16 12:01:12+00:00,103792595,30,day,95.0,Monthly Membership,cancelled,113642141,,False,Tier III Monthly,95.0,2
787,321833245,,2023-01-16 11:48:28+00:00,103792226,30,day,95.0,Monthly Membership,active,113641718,2023-09-17,False,Tier III Monthly,95.0,2
788,321769730,,2023-01-16 05:39:31+00:00,103784046,30,day,95.0,Monthly Membership,active,113632356,2023-04-16,False,Tier III Monthly,95.0,3
789,321762018,,2023-01-16 05:08:59+00:00,103783061,30,day,95.0,Monthly Membership,active,113631264,2023-05-03,False,Tier III Monthly,95.0,1
790,321716915,2023-01-16 09:35:32+00:00,2023-01-16 02:41:41+00:00,103776060,30,day,95.0,Monthly Membership,cancelled,113623652,,False,Tier III Monthly,95.0,1
791,321684235,,2023-01-16 01:13:46+00:00,103770476,3,month,165.0,Quarterly Membership,active,113617948,2023-06-21,False,Tier II Quarterly,55.0,1
792,321683202,2023-02-08 09:59:22+00:00,2023-01-16 01:10:30+00:00,103770276,30,day,95.0,Monthly Membership,cancelled,113617744,,False,Tier III Monthly,95.0,1
793,321675451,,2023-01-16 00:49:13+00:00,103769056,30,day,95.0,Monthly Membership,active,113616366,2023-06-05,False,Tier III Monthly,95.0,2
794,321665194,,2023-01-16 00:21:28+00:00,103767448,30,day,95.0,Monthly Membership,active,113614539,2023-06-05,False,Tier III Monthly,95.0,2
795,321635625,,2023-01-15 22:56:46+00:00,103761894,12,month,195.0,Yearly Subscription,active,113608171,2024-01-15,False,Tier I Yearly,16.25,1
796,321520380,,2023-01-15 17:58:42+00:00,103738772,30,day,95.0,Monthly Membership,active,113581526,2023-05-15,False,Tier III Monthly,95.0,2
797,321150966,2023-04-08 11:42:57+00:00,2023-01-14 19:48:45+00:00,103675821,30,day,95.0,Monthly Membership,cancelled,113510477,,False,Tier III Monthly,95.0,2
798,321111222,,2023-01-14 18:04:02+00:00,103668563,12,month,195.0,Yearly Subscription,active,113502199,2024-01-14,False,Tier I Yearly,16.25,1
799,320816835,2023-01-22 14:50:36+00:00,2023-01-13 23:39:06+00:00,103621119,12,month,195.0,Yearly Subscription,cancelled,113448759,,False,Tier I Yearly,16.25,1
800,320746256,,2023-01-13 19:15:31+00:00,103604345,30,day,95.0,Monthly Membership,active,113429799,2023-04-13,False,Tier III Monthly,95.0,3
801,320706116,,2023-01-13 17:03:29+00:00,103595075,12,month,195.0,Yearly Subscription,active,113418359,2024-01-13,False,Tier I Yearly,16.25,1
802,320695731,2023-01-30 05:05:50+00:00,2023-01-13 16:27:40+00:00,103592563,30,day,95.0,Monthly Membership,cancelled,113415400,,False,Tier III Monthly,95.0,1
803,320432309,,2023-01-12 23:04:16+00:00,103550396,30,day,95.0,Monthly Membership,active,113366439,2023-04-12,False,Tier III Monthly,95.0,3
804,320403544,2023-02-20 10:02:14+00:00,2023-01-12 21:33:18+00:00,103545380,30,day,95.0,Monthly Membership,cancelled,113360537,,False,Tier III Monthly,95.0,2
805,320398418,,2023-01-12 21:17:40+00:00,103544472,30,day,95.0,Monthly Membership,active,113359456,2023-04-12,False,Tier III Monthly,95.0,3
806,320309345,2023-01-12 18:03:10+00:00,2023-01-12 17:11:28+00:00,103523410,3,month,165.0,Quarterly Membership,cancelled,113340792,,False,Tier II Quarterly,55.0,1
807,320211578,,2023-01-12 12:14:12+00:00,103505966,12,month,195.0,Yearly Subscription,active,113321452,2024-01-12,False,Tier I Yearly,16.25,1
808,320091239,,2023-01-12 03:02:00+00:00,103395490,30,day,95.0,Monthly Membership,active,113304164,2023-05-11,False,Tier III Monthly,95.0,4
809,320083017,,2023-01-12 02:37:37+00:00,103386603,30,day,95.0,Monthly Membership,active,113302784,2023-06-30,False,Tier III Monthly,95.0,3
810,320062293,,2023-01-12 01:39:37+00:00,103366809,3,month,165.0,Quarterly Membership,active,113299253,2023-07-11,False,Tier II Quarterly,55.0,2
811,319952530,,2023-01-11 20:08:23+00:00,103241189,3,month,165.0,Quarterly Membership,active,113277747,2023-07-11,False,Tier II Quarterly,55.0,2
812,319951556,,2023-01-11 20:04:40+00:00,103239852,3,month,165.0,Quarterly Membership,active,113277459,2023-07-11,False,Tier II Quarterly,55.0,2
813,319938309,,2023-01-11 19:27:38+00:00,103226904,30,day,95.0,Monthly Membership,active,113274739,2023-05-11,False,Tier III Monthly,95.0,4
814,319937990,2023-01-20 23:11:49+00:00,2023-01-11 19:26:30+00:00,103226458,30,day,95.0,Monthly Membership,cancelled,113274636,,False,Tier III Monthly,95.0,1
815,319899692,,2023-01-11 17:37:49+00:00,103199095,30,day,95.0,Monthly Membership,active,113266394,2023-05-11,False,Tier III Monthly,95.0,3
816,319812475,,2023-01-11 13:30:08+00:00,103168104,12,month,195.0,Yearly Subscription,active,113248966,2024-01-11,False,Tier I Yearly,16.25,1
817,319624642,2023-03-15 18:56:28+00:00,2023-01-11 00:11:56+00:00,103126328,3,month,165.0,Quarterly Membership,cancelled,113218408,,False,Tier II Quarterly,55.0,1
818,319620762,,2023-01-11 00:00:00+00:00,103125741,30,day,95.0,Monthly Membership,active,113217706,2023-05-10,False,Tier III Monthly,95.0,4
819,319620105,,2023-01-10 23:57:08+00:00,103125596,30,day,95.0,Monthly Membership,active,113217541,2023-04-26,False,Tier III Monthly,95.0,3
820,319513087,,2023-01-10 18:45:10+00:00,103105773,12,month,195.0,Yearly Subscription,active,113194580,2024-01-10,False,Tier I Yearly,16.25,1
821,319506642,2023-02-20 18:24:52+00:00,2023-01-10 18:28:52+00:00,103104485,30,day,95.0,Monthly Membership,cancelled,113193094,,False,Tier III Monthly,95.0,1
822,319285295,2023-02-08 11:05:30+00:00,2023-01-10 04:37:21+00:00,103072039,30,day,95.0,Monthly Membership,cancelled,113154628,,False,Tier III Monthly,95.0,2
823,319214149,,2023-01-10 01:14:51+00:00,103061490,3,month,165.0,Quarterly Membership,active,113142547,2023-05-01,False,Tier II Quarterly,55.0,1
824,319181010,,2023-01-09 23:36:20+00:00,103056369,12,month,195.0,Yearly Subscription,active,113136507,2024-01-09,False,Tier I Yearly,16.25,1
825,319159094,,2023-01-09 22:28:58+00:00,103052570,30,day,95.0,Monthly Membership,active,113132190,2023-05-09,False,Tier III Monthly,95.0,4
826,319111179,2023-03-13 18:07:22+00:00,2023-01-09 20:12:11+00:00,103043769,30,day,95.0,Monthly Membership,cancelled,113121785,,False,Tier III Monthly,95.0,3
827,319072125,,2023-01-09 18:20:18+00:00,103036282,3,month,165.0,Quarterly Membership,active,113113022,2023-06-29,False,Tier II Quarterly,55.0,2
828,319019794,,2023-01-09 15:53:44+00:00,103026834,12,month,195.0,Yearly Subscription,active,113101782,2024-01-09,False,Tier I Yearly,16.25,1
829,318895921,2023-04-09 17:10:33+00:00,2023-01-09 06:20:36+00:00,103009484,3,month,165.0,Quarterly Membership,cancelled,113081057,,False,Tier II Quarterly,55.0,2
830,318875966,2023-04-08 04:28:23+00:00,2023-01-09 04:55:03+00:00,103006847,3,month,165.0,Quarterly Membership,cancelled,113078113,,False,Tier II Quarterly,55.0,1
831,318816500,,2023-01-09 01:55:11+00:00,102997402,3,month,165.0,Quarterly Membership,active,113067141,2023-07-08,False,Tier II Quarterly,55.0,2
832,318785822,,2023-01-09 00:37:21+00:00,102992660,30,day,95.0,Monthly Membership,active,113061671,,False,Tier III Monthly,95.0,2
833,318749953,,2023-01-08 22:53:40+00:00,102986323,30,day,95.0,Monthly Membership,active,113054364,2023-08-01,False,Tier III Monthly,95.0,2
834,318745737,,2023-01-08 22:42:39+00:00,102985665,30,day,95.0,Monthly Membership,active,113053593,2023-08-01,False,Tier III Monthly,95.0,2
835,318714862,2023-01-28 04:21:48+00:00,2023-01-08 21:18:42+00:00,102979906,30,day,130.0,Monthly Membership,cancelled,113046927,,False,Tier III Monthly,130.0,1
836,318709076,,2023-01-08 21:02:52+00:00,102978735,12,month,195.0,Yearly Subscription,active,113045615,2024-01-08,False,Tier I Yearly,16.25,1
837,318550972,2023-03-16 20:16:47+00:00,2023-01-08 14:08:59+00:00,102948822,30,day,95.0,Monthly Membership,cancelled,113011083,,False,Tier III Monthly,95.0,3
838,318451734,2023-01-25 21:38:22+00:00,2023-01-08 05:27:20+00:00,102934581,30,day,95.0,Monthly Membership,cancelled,112994895,,False,Tier III Monthly,95.0,1
839,318450903,2023-01-25 21:39:03+00:00,2023-01-08 05:21:40+00:00,102934391,30,day,95.0,Monthly Membership,cancelled,112994684,,False,Tier III Monthly,95.0,1
840,318260518,,2023-01-07 19:14:37+00:00,102902553,30,day,95.0,Monthly Membership,active,112958487,2023-05-07,False,Tier III Monthly,95.0,4
841,317917591,,2023-01-06 21:35:33+00:00,102844781,3,month,165.0,Quarterly Membership,active,112892164,2023-07-06,False,Tier II Quarterly,55.0,2
842,317903032,2023-03-20 20:19:05+00:00,2023-01-06 20:47:37+00:00,95504749,30,day,95.0,Monthly Membership,cancelled,112888454,,False,Tier III Monthly,95.0,1
843,317778938,,2023-01-06 14:06:07+00:00,102813951,30,day,95.0,Monthly Membership,active,112855699,2023-05-07,False,Tier III Monthly,95.0,3
844,317722255,,2023-01-06 09:33:09+00:00,102804722,30,day,95.0,Monthly Membership,active,112845010,,False,Tier III Monthly,95.0,3
845,317627172,2023-03-20 20:16:38+00:00,2023-01-06 02:24:29+00:00,102790791,30,day,95.0,Monthly Membership,cancelled,112829139,,False,Tier III Monthly,95.0,1
846,317474257,,2023-01-05 19:24:17+00:00,102763482,3,month,227.0,Quarterly Membership,active,112797165,2023-09-30,False,Tier II Quarterly,75.66666666666667,1
847,317464038,,2023-01-05 19:00:06+00:00,102761851,3,month,165.0,Quarterly Membership,active,112795214,2023-07-05,False,Tier II Quarterly,55.0,2
848,317345766,2023-01-07 08:14:57+00:00,2023-01-05 14:18:33+00:00,102742096,30,day,131.0,Monthly Membership,cancelled,112771524,,False,Tier III Monthly,131.0,1
849,317165522,,2023-01-05 02:45:27+00:00,102719162,30,day,95.0,Monthly Membership,active,112744893,2023-06-01,False,Tier III Monthly,95.0,2
850,316620943,,2023-01-03 23:33:35+00:00,102633884,30,day,95.0,Monthly Membership,active,112645528,2023-05-03,False,Tier III Monthly,95.0,4
851,316570827,,2023-01-03 21:16:08+00:00,102623378,30,day,95.0,Monthly Membership,active,112633364,2023-05-03,False,Tier III Monthly,95.0,4
852,316484040,,2023-01-03 17:41:16+00:00,102604143,30,day,95.0,Monthly Membership,active,112610396,2023-04-26,False,Tier III Monthly,95.0,4
853,316476419,,2023-01-03 17:21:34+00:00,102602320,12,month,195.0,Yearly Subscription,active,112608301,2024-01-03,False,Tier I Yearly,16.25,1
854,316469798,,2023-01-03 17:02:57+00:00,102600961,30,day,95.0,Monthly Membership,active,112606703,2023-05-03,False,Tier III Monthly,95.0,4
855,316243401,,2023-01-03 02:17:08+00:00,102563984,30,day,95.0,Monthly Membership,active,112563134,,False,Tier III Monthly,95.0,3
856,316191225,2023-01-04 16:28:10+00:00,2023-01-03 00:06:47+00:00,102241200,30,day,95.0,Monthly Membership,cancelled,112553192,,False,Tier III Monthly,95.0,1
857,316176488,,2023-01-02 23:27:40+00:00,102552665,30,day,95.0,Monthly Membership,active,112549889,2023-05-02,False,Tier III Monthly,95.0,4
858,316142390,,2023-01-02 21:55:22+00:00,102545282,12,month,195.0,Yearly Subscription,active,112541326,2024-01-02,False,Tier I Yearly,16.25,1
859,316130871,,2023-01-02 21:26:02+00:00,102542734,12,month,195.0,Yearly Subscription,active,112538362,2024-01-02,False,Tier I Yearly,16.25,1
860,315961790,,2023-01-02 14:38:08+00:00,102504962,30,day,95.0,Monthly Membership,active,112494269,2023-05-02,False,Tier III Monthly,95.0,2
861,315960571,,2023-01-02 14:33:57+00:00,102504662,30,day,95.0,Monthly Membership,active,112493914,2023-05-02,False,Tier III Monthly,95.0,2
862,315747125,2023-01-03 00:05:15+00:00,2023-01-02 00:28:03+00:00,102241200,30,day,95.0,Monthly Membership,cancelled,112454538,,False,Tier III Monthly,95.0,1
863,315663905,,2023-01-01 20:27:29+00:00,102454075,3,month,165.0,Quarterly Membership,active,112435411,2023-07-01,False,Tier II Quarterly,55.0,2
864,315325799,,2022-12-31 21:31:53+00:00,102393605,30,day,95.0,Monthly Membership,active,112366598,2023-05-01,False,Tier III Monthly,95.0,2
865,315234634,,2022-12-31 17:22:56+00:00,102377371,30,day,95.0,Monthly Membership,active,112347084,,False,Tier III Monthly,95.0,1
866,314820672,2023-01-04 18:59:39+00:00,2022-12-30 14:01:05+00:00,102296974,30,day,95.0,Monthly Membership,cancelled,112250619,,False,Tier III Monthly,95.0,1
867,314733354,,2022-12-30 05:51:35+00:00,102282730,30,day,131.0,Monthly Membership,active,112233572,2023-04-29,False,Tier III Monthly,131.0,4
868,314725473,,2022-12-30 05:07:50+00:00,102281517,30,day,95.0,Monthly Membership,active,112232168,2023-04-29,False,Tier III Monthly,95.0,4
869,314706108,,2022-12-30 03:44:34+00:00,102278406,30,day,131.0,Monthly Membership,active,112228493,2023-08-01,False,Tier III Monthly,131.0,4
870,314560079,2023-02-06 00:47:49+00:00,2022-12-29 19:59:31+00:00,102252477,30,day,132.0,Monthly Membership,cancelled,112197821,,False,Tier III Monthly,132.0,1
871,314498194,2023-01-02 00:24:06+00:00,2022-12-29 17:09:51+00:00,102241200,30,day,95.0,Monthly Membership,cancelled,112184158,,False,Tier III Monthly,95.0,1
872,314480638,,2022-12-29 16:19:19+00:00,102237735,30,day,95.0,Monthly Membership,active,112179970,2023-05-01,False,Tier III Monthly,95.0,2
873,314467748,,2022-12-29 15:45:54+00:00,102235344,12,month,269.0,Yearly Subscription,active,112177082,2023-12-29,False,Tier I Yearly,22.416666666666668,1
874,314410405,2023-02-08 11:50:32+00:00,2022-12-29 12:37:53+00:00,102225226,3,month,165.0,Quarterly Membership,cancelled,112164655,,False,Tier II Quarterly,55.0,1
875,314362448,,2022-12-29 07:40:43+00:00,102218410,30,day,95.0,Monthly Membership,active,112156527,2023-04-28,False,Tier III Monthly,95.0,4
