,order_id,purchase_item_id,external_inventory_policy,external_product_id,external_variant_id,grams,handle,images,original_price,properties,purchase_item_type,quantity,sku,tax_due,tax_lines,taxable,taxable_amount,title,total_price,unit_price,unit_price_includes_tax,variant_title,COGS
107,517390109,350510928,decrement_obeying_policy,{'ecommerce': '8246347956453'},{'ecommerce': '43988341817573'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_small'}",0.00,[],onetime,1,quantify_cgm,0.00,[],False,0.00,CGM,0.0,0.00,False,,127
108,517390109,350510790,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
109,517331655,344730559,decrement_obeying_policy,{'ecommerce': '8192556105957'},{'ecommerce': '43952491757797'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_small'}",197.00,[],subscription,1,unlimited_membership,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,207
110,517282421,350223264,decrement_obeying_policy,{'ecommerce': '7952771842277'},{'ecommerce': '43285262401765'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_small'}",195.00,[],subscription,1,quantify_mens_health_kit_tier_I,0.00,[],False,0.00,Yearly Subscription,195.0,195.00,False,,80
111,517266008,350212583,decrement_obeying_policy,{'ecommerce': '8246347956453'},{'ecommerce': '43988341817573'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_small'}",0.00,[],onetime,1,quantify_cgm,0.00,[],False,0.00,CGM,0.0,0.00,False,,127
112,517266008,350212582,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
113,516990751,340840128,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
114,516990707,340044736,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
115,516990679,340037184,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
116,516990643,339992421,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
117,516990599,339986696,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
118,516990551,307660997,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
119,516990509,331733794,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
120,516990472,330113455,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
121,516990439,330059285,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
122,516990408,307519453,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
123,516990357,327680676,decrement_obeying_policy,{'ecommerce': '7965783949541'},{'ecommerce': '43317499592933'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_ebe6d2f6-7dc1-4be3-aa63-5dd12cbb010f_large.gif?v=1660764323_small'}",95.00,[],subscription,1,quantify_mens_health_kit_tier_III,0.00,[],False,0.00,Monthly Membership,95.0,95.00,False,,80
124,516990292,297468455,decrement_obeying_policy,{'ecommerce': '7965782278373'},{'ecommerce': '43317498085605'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_8f37a17e-4c55-4a09-b9a7-cfe99d81ec35_large.gif?v=1660764245_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_8f37a17e-4c55-4a09-b9a7-cfe99d81ec35_large.gif?v=1660764245_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_8f37a17e-4c55-4a09-b9a7-cfe99d81ec35_large.gif?v=1660764245', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_8f37a17e-4c55-4a09-b9a7-cfe99d81ec35_large.gif?v=1660764245_small'}",95.00,[],subscription,1,quantify_womens_health_kit_tier_III,0.00,[],False,0.00,Female Membership: Monthly,95.0,95.00,False,,80
125,516990241,317464038,decrement_obeying_policy,{'ecommerce': '7954009653477'},{'ecommerce': '43288411013349'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_large.gif?v=1660058125_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_large.gif?v=1660058125_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_large.gif?v=1660058125', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_large.gif?v=1660058125_small'}",165.00,[],subscription,1,quantify_mens_health_kit_tier_II,0.00,[],False,0.00,Quarterly Membership,165.0,165.00,False,,80
126,516874551,349952695,decrement_obeying_policy,{'ecommerce': '8246347956453'},{'ecommerce': '43988341817573'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_small'}",0.00,[],onetime,1,quantify_cgm,0.00,[],False,0.00,CGM,0.0,0.00,False,,127
127,516874551,349952612,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
128,516874161,349951176,decrement_obeying_policy,{'ecommerce': '7952771842277'},{'ecommerce': '43285262401765'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_small'}",195.00,[],subscription,1,quantify_mens_health_kit_tier_I,0.00,[],False,0.00,Yearly Subscription,195.0,195.00,False,,80
129,516869555,347517031,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
130,516863005,343451379,decrement_obeying_policy,{'ecommerce': '8192556105957'},{'ecommerce': '43952491757797'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_small'}",197.00,[],subscription,1,unlimited_membership,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,207
131,516858193,349883788,decrement_obeying_policy,{'ecommerce': '8246347956453'},{'ecommerce': '43988341817573'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/libre2_large.png?v=1680025380_small'}",0.00,[],onetime,1,quantify_cgm,0.00,[],False,0.00,CGM,0.0,0.00,False,,127
132,516858193,349883778,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
133,516854287,347658590,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
134,516846947,348052993,decrement_obeying_policy,{'ecommerce': '8245346828517'},{'ecommerce': '43985997005029'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_77c3baca-254d-4598-9086-d0a467d8c0e0_large.jpg?v=1679931483_small'}",197.00,[],subscription,1,unlimited_membership-2,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,0
135,516843725,345285281,decrement_obeying_policy,{'ecommerce': '8192556105957'},{'ecommerce': '43952491757797'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_small'}",197.00,[],subscription,1,unlimited_membership,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,207
136,516842235,344850992,decrement_obeying_policy,{'ecommerce': '8192556105957'},{'ecommerce': '43952491757797'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/Box_Mockups_OK_1_c20861f0-057a-4604-9a03-c37508910014_large.jpg?v=1677704145_small'}",197.00,[],subscription,1,unlimited_membership,0.00,[],False,0.00,Unlimited Membership,197.0,197.00,False,,207
137,516798330,349757915,decrement_obeying_policy,{'ecommerce': '7952771842277'},{'ecommerce': '43285262401765'},,,"{'large': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_large', 'medium': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_medium', 'original': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766', 'small': 'https://cdn.shopify.com/s/files/1/0656/6798/9733/products/photoboxgif_a467b685-6ac7-403e-8e8d-5d3cab7fafe0_large.gif?v=1659993766_small'}",195.00,[],subscription,1,quantify_mens_health_kit_tier_I,0.00,[],False,0.00,Yearly Subscription,195.0,195.00,False,,80
